"vuln_id","url","package","version_local","severity","grype","osv","vulnix","sum","sortcol"
"MINI-mp2m-wjv9-45g9","https://osv.dev/MINI-mp2m-wjv9-45g9","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-mxh7-mw93-fg88","https://osv.dev/MINI-mxh7-mw93-fg88","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-qg2w-mv6w-hjxw","https://osv.dev/MINI-qg2w-mv6w-hjxw","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"MINI-rj3h-gp23-63xh","https://osv.dev/MINI-rj3h-gp23-63xh","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"RHSA-2014:0679","https://osv.dev/RHSA-2014:0679","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"RHSA-2014:1052","https://osv.dev/RHSA-2014:1052","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"RHSA-2014:1652","https://osv.dev/RHSA-2014:1652","openssl","3.1.2","","0","1","0","1","2026A1769644800"
"ECHO-086f-bae8-9025","https://osv.dev/ECHO-086f-bae8-9025","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-3bf9-421a-e851","https://osv.dev/ECHO-3bf9-421a-e851","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-41bb-7a34-940a","https://osv.dev/ECHO-41bb-7a34-940a","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-5e35-7adb-017f","https://osv.dev/ECHO-5e35-7adb-017f","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-610e-0187-d683","https://osv.dev/ECHO-610e-0187-d683","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-73b4-18bf-fe4a","https://osv.dev/ECHO-73b4-18bf-fe4a","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-9177-1522-4a81","https://osv.dev/ECHO-9177-1522-4a81","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-9557-5d0c-3a13","https://osv.dev/ECHO-9557-5d0c-3a13","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-b945-0d83-4498","https://osv.dev/ECHO-b945-0d83-4498","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-bbe7-403a-c07e","https://osv.dev/ECHO-bbe7-403a-c07e","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-c300-439c-0dda","https://osv.dev/ECHO-c300-439c-0dda","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-e3dc-79c7-c66d","https://osv.dev/ECHO-e3dc-79c7-c66d","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"ECHO-fb54-b1c2-328f","https://osv.dev/ECHO-fb54-b1c2-328f","glibc","2.34-210","","0","1","0","1","2026A1769644800"
"RHSA-2016:1940","https://osv.dev/RHSA-2016:1940","openssl","3.6.0","","0","1","0","1","2026A1769558400"
"RHSA-2016:1940","https://osv.dev/RHSA-2016:1940","openssl","3.1.2","","0","1","0","1","2026A1769558400"
"DSA-6113-1","https://osv.dev/DSA-6113-1","openssl","3.1.2","","0","1","0","1","2026A1769472000"
"RHSA-2023:3722","https://osv.dev/RHSA-2023:3722","openssl","3.6.0","","0","1","0","1","2026A1769126400"
"RHSA-2023:3722","https://osv.dev/RHSA-2023:3722","openssl","3.1.2","","0","1","0","1","2026A1769126400"
"RHSA-2022:5818","https://osv.dev/RHSA-2022:5818","openssl","3.6.0","","0","1","0","1","2026A1769040000"
"RHSA-2022:6224","https://osv.dev/RHSA-2022:6224","openssl","3.6.0","","0","1","0","1","2026A1769040000"
"RHSA-2023:0946","https://osv.dev/RHSA-2023:0946","openssl","3.6.0","","0","1","0","1","2026A1769040000"
"RHSA-2023:1199","https://osv.dev/RHSA-2023:1199","openssl","3.6.0","","0","1","0","1","2026A1769040000"
"RHSA-2023:1405","https://osv.dev/RHSA-2023:1405","openssl","3.6.0","","0","1","0","1","2026A1769040000"
"RHSA-2023:3408","https://osv.dev/RHSA-2023:3408","openssl","3.6.0","","0","1","0","1","2026A1769040000"
"RHSA-2022:5818","https://osv.dev/RHSA-2022:5818","openssl","3.1.2","","0","1","0","1","2026A1769040000"
"RHSA-2022:6224","https://osv.dev/RHSA-2022:6224","openssl","3.1.2","","0","1","0","1","2026A1769040000"
"RHSA-2023:0946","https://osv.dev/RHSA-2023:0946","openssl","3.1.2","","0","1","0","1","2026A1769040000"
"RHSA-2023:1199","https://osv.dev/RHSA-2023:1199","openssl","3.1.2","","0","1","0","1","2026A1769040000"
"RHSA-2023:1405","https://osv.dev/RHSA-2023:1405","openssl","3.1.2","","0","1","0","1","2026A1769040000"
"RHSA-2023:3408","https://osv.dev/RHSA-2023:3408","openssl","3.1.2","","0","1","0","1","2026A1769040000"
"RHSA-2025:13240","https://osv.dev/RHSA-2025:13240","glibc","2.34-210","","0","1","0","1","2026A1769040000"
"RHSA-2021:3798","https://osv.dev/RHSA-2021:3798","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2021:4424","https://osv.dev/RHSA-2021:4424","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2021:5226","https://osv.dev/RHSA-2021:5226","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:0064","https://osv.dev/RHSA-2022:0064","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1065","https://osv.dev/RHSA-2022:1065","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1066","https://osv.dev/RHSA-2022:1066","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1071","https://osv.dev/RHSA-2022:1071","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1076","https://osv.dev/RHSA-2022:1076","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1077","https://osv.dev/RHSA-2022:1077","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1078","https://osv.dev/RHSA-2022:1078","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1082","https://osv.dev/RHSA-2022:1082","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1091","https://osv.dev/RHSA-2022:1091","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2022:1112","https://osv.dev/RHSA-2022:1112","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RLSA-2026:0337","https://osv.dev/RLSA-2026:0337","openssl","3.6.0","","0","1","0","1","2026A1768348800"
"RHSA-2021:3798","https://osv.dev/RHSA-2021:3798","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2021:4424","https://osv.dev/RHSA-2021:4424","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2021:5226","https://osv.dev/RHSA-2021:5226","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:0064","https://osv.dev/RHSA-2022:0064","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1065","https://osv.dev/RHSA-2022:1065","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1066","https://osv.dev/RHSA-2022:1066","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1071","https://osv.dev/RHSA-2022:1071","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1076","https://osv.dev/RHSA-2022:1076","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1077","https://osv.dev/RHSA-2022:1077","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1078","https://osv.dev/RHSA-2022:1078","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1082","https://osv.dev/RHSA-2022:1082","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1091","https://osv.dev/RHSA-2022:1091","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RHSA-2022:1112","https://osv.dev/RHSA-2022:1112","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"RLSA-2026:0337","https://osv.dev/RLSA-2026:0337","openssl","3.1.2","","0","1","0","1","2026A1768348800"
"DEBIAN-CVE-2026-22796","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2026-22796","openssl","3.6.0","","0","1","0","1","2026A0000022796"
"UBUNTU-CVE-2026-22796","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2026-22796","openssl","3.6.0","","0","1","0","1","2026A0000022796"
"ALPINE-CVE-2026-22796","https://nvd.nist.gov/vuln/detail/ALPINE-CVE-2026-22796","openssl","3.1.2","","0","1","0","1","2026A0000022796"
"BELL-CVE-2026-22796","https://nvd.nist.gov/vuln/detail/BELL-CVE-2026-22796","openssl","3.1.2","","0","1","0","1","2026A0000022796"
"DEBIAN-CVE-2026-22796","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2026-22796","openssl","3.1.2","","0","1","0","1","2026A0000022796"
"UBUNTU-CVE-2026-22796","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2026-22796","openssl","3.1.2","","0","1","0","1","2026A0000022796"
"CVE-2026-22796","https://nvd.nist.gov/vuln/detail/CVE-2026-22796","openssl","3.6.0","5.3","1","0","1","2","2026A0000022796"
"DEBIAN-CVE-2026-22795","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2026-22795","openssl","3.6.0","","0","1","0","1","2026A0000022795"
"UBUNTU-CVE-2026-22795","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2026-22795","openssl","3.6.0","","0","1","0","1","2026A0000022795"
"ALPINE-CVE-2026-22795","https://nvd.nist.gov/vuln/detail/ALPINE-CVE-2026-22795","openssl","3.1.2","","0","1","0","1","2026A0000022795"
"BELL-CVE-2026-22795","https://nvd.nist.gov/vuln/detail/BELL-CVE-2026-22795","openssl","3.1.2","","0","1","0","1","2026A0000022795"
"DEBIAN-CVE-2026-22795","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2026-22795","openssl","3.1.2","","0","1","0","1","2026A0000022795"
"UBUNTU-CVE-2026-22795","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2026-22795","openssl","3.1.2","","0","1","0","1","2026A0000022795"
"CVE-2026-22795","https://nvd.nist.gov/vuln/detail/CVE-2026-22795","openssl","3.6.0","5.5","1","0","1","2","2026A0000022795"
"OESA-2026-1265","https://osv.dev/OESA-2026-1265","glibc","2.34-210","","0","1","0","1","2026A0000001265"
"OESA-2026-1201","https://osv.dev/OESA-2026-1201","glibc","2.34-210","","0","1","0","1","2026A0000001201"
"OESA-2026-1200","https://osv.dev/OESA-2026-1200","glibc","2.34-210","","0","1","0","1","2026A0000001200"
"OESA-2026-1199","https://osv.dev/OESA-2026-1199","glibc","2.34-210","","0","1","0","1","2026A0000001199"
"OESA-2026-1198","https://osv.dev/OESA-2026-1198","glibc","2.34-210","","0","1","0","1","2026A0000001198"
"DEBIAN-CVE-2026-0915","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2026-0915","glibc","2.34-210","","0","1","0","1","2026A0000000915"
"UBUNTU-CVE-2026-0915","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2026-0915","glibc","2.34-210","","0","1","0","1","2026A0000000915"
"CVE-2026-0915","https://nvd.nist.gov/vuln/detail/CVE-2026-0915","glibc","2.34-210","7.5","0","0","1","1","2026A0000000915"
"DEBIAN-CVE-2026-0861","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2026-0861","glibc","2.34-210","","0","1","0","1","2026A0000000861"
"UBUNTU-CVE-2026-0861","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2026-0861","glibc","2.34-210","","0","1","0","1","2026A0000000861"
"CVE-2026-0861","https://nvd.nist.gov/vuln/detail/CVE-2026-0861","glibc","2.34-210","8.4","0","0","1","1","2026A0000000861"
"MGASA-2026-0022","https://osv.dev/MGASA-2026-0022","glibc","2.34-210","","0","1","0","1","2026A0000000022"
"RHSA-2023:2523","https://osv.dev/RHSA-2023:2523","openssl","3.6.0","","0","1","0","1","2025A1766793600"
"RHSA-2023:2523","https://osv.dev/RHSA-2023:2523","openssl","3.1.2","","0","1","0","1","2025A1766793600"
"RHSA-2023:7877","https://osv.dev/RHSA-2023:7877","openssl","3.6.0","","0","1","0","1","2025A1764720000"
"RHSA-2024:0154","https://osv.dev/RHSA-2024:0154","openssl","3.6.0","","0","1","0","1","2025A1764720000"
"RHSA-2024:0208","https://osv.dev/RHSA-2024:0208","openssl","3.6.0","","0","1","0","1","2025A1764720000"
"RHSA-2024:0310","https://osv.dev/RHSA-2024:0310","openssl","3.6.0","","0","1","0","1","2025A1764720000"
"RHSA-2024:0500","https://osv.dev/RHSA-2024:0500","openssl","3.6.0","","0","1","0","1","2025A1764720000"
"RHSA-2024:2447","https://osv.dev/RHSA-2024:2447","openssl","3.6.0","","0","1","0","1","2025A1764720000"
"RLSA-2023:7877","https://osv.dev/RLSA-2023:7877","openssl","3.6.0","","0","1","0","1","2025A1764720000"
"RHSA-2023:7877","https://osv.dev/RHSA-2023:7877","openssl","3.1.2","","0","1","0","1","2025A1764720000"
"RHSA-2024:0154","https://osv.dev/RHSA-2024:0154","openssl","3.1.2","","0","1","0","1","2025A1764720000"
"RHSA-2024:0208","https://osv.dev/RHSA-2024:0208","openssl","3.1.2","","0","1","0","1","2025A1764720000"
"RHSA-2024:0310","https://osv.dev/RHSA-2024:0310","openssl","3.1.2","","0","1","0","1","2025A1764720000"
"RHSA-2024:0500","https://osv.dev/RHSA-2024:0500","openssl","3.1.2","","0","1","0","1","2025A1764720000"
"RHSA-2024:2447","https://osv.dev/RHSA-2024:2447","openssl","3.1.2","","0","1","0","1","2025A1764720000"
"RLSA-2023:7877","https://osv.dev/RLSA-2023:7877","openssl","3.1.2","","0","1","0","1","2025A1764720000"
"RLSA-2025:21248","https://osv.dev/RLSA-2025:21248","openssl","3.6.0","","0","1","0","1","2025A1764028800"
"RLSA-2025:21248","https://osv.dev/RLSA-2025:21248","openssl","3.1.2","","0","1","0","1","2025A1764028800"
"RHBA-2017:1929","https://osv.dev/RHBA-2017:1929","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2015:0066","https://osv.dev/RHSA-2015:0066","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2015:0716","https://osv.dev/RHSA-2015:0716","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2015:1072","https://osv.dev/RHSA-2015:1072","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2015:1115","https://osv.dev/RHSA-2015:1115","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2015:2617","https://osv.dev/RHSA-2015:2617","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2016:0008","https://osv.dev/RHSA-2016:0008","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2016:0301","https://osv.dev/RHSA-2016:0301","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2016:0305","https://osv.dev/RHSA-2016:0305","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2016:0722","https://osv.dev/RHSA-2016:0722","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2017:0286","https://osv.dev/RHSA-2017:0286","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2018:0998","https://osv.dev/RHSA-2018:0998","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2018:3221","https://osv.dev/RHSA-2018:3221","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2019:0483","https://osv.dev/RHSA-2019:0483","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2019:2304","https://osv.dev/RHSA-2019:2304","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2019:3700","https://osv.dev/RHSA-2019:3700","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:1840","https://osv.dev/RHSA-2020:1840","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:4514","https://osv.dev/RHSA-2020:4514","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5422","https://osv.dev/RHSA-2020:5422","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5476","https://osv.dev/RHSA-2020:5476","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5566","https://osv.dev/RHSA-2020:5566","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5588","https://osv.dev/RHSA-2020:5588","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5623","https://osv.dev/RHSA-2020:5623","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5637","https://osv.dev/RHSA-2020:5637","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5639","https://osv.dev/RHSA-2020:5639","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5640","https://osv.dev/RHSA-2020:5640","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5641","https://osv.dev/RHSA-2020:5641","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5642","https://osv.dev/RHSA-2020:5642","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:1024","https://osv.dev/RHSA-2021:1024","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:1063","https://osv.dev/RHSA-2021:1063","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:1131","https://osv.dev/RHSA-2021:1131","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2022:7288","https://osv.dev/RHSA-2022:7288","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1335","https://osv.dev/RHSA-2023:1335","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1437","https://osv.dev/RHSA-2023:1437","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1439","https://osv.dev/RHSA-2023:1439","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1440","https://osv.dev/RHSA-2023:1440","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1441","https://osv.dev/RHSA-2023:1441","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2024:5136","https://osv.dev/RHSA-2024:5136","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHBA-2017:1929","https://osv.dev/RHBA-2017:1929","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2015:0066","https://osv.dev/RHSA-2015:0066","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2015:0716","https://osv.dev/RHSA-2015:0716","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2015:1072","https://osv.dev/RHSA-2015:1072","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2015:1115","https://osv.dev/RHSA-2015:1115","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2015:2617","https://osv.dev/RHSA-2015:2617","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2016:0008","https://osv.dev/RHSA-2016:0008","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2016:0301","https://osv.dev/RHSA-2016:0301","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2016:0305","https://osv.dev/RHSA-2016:0305","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2016:0722","https://osv.dev/RHSA-2016:0722","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2017:0286","https://osv.dev/RHSA-2017:0286","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2018:0998","https://osv.dev/RHSA-2018:0998","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2018:3221","https://osv.dev/RHSA-2018:3221","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2019:0483","https://osv.dev/RHSA-2019:0483","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2019:2304","https://osv.dev/RHSA-2019:2304","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2019:3700","https://osv.dev/RHSA-2019:3700","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:1840","https://osv.dev/RHSA-2020:1840","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:4514","https://osv.dev/RHSA-2020:4514","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5422","https://osv.dev/RHSA-2020:5422","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5476","https://osv.dev/RHSA-2020:5476","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5566","https://osv.dev/RHSA-2020:5566","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5588","https://osv.dev/RHSA-2020:5588","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5623","https://osv.dev/RHSA-2020:5623","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5637","https://osv.dev/RHSA-2020:5637","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5639","https://osv.dev/RHSA-2020:5639","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5640","https://osv.dev/RHSA-2020:5640","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5641","https://osv.dev/RHSA-2020:5641","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2020:5642","https://osv.dev/RHSA-2020:5642","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2021:1024","https://osv.dev/RHSA-2021:1024","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2021:1063","https://osv.dev/RHSA-2021:1063","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2021:1131","https://osv.dev/RHSA-2021:1131","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2022:7288","https://osv.dev/RHSA-2022:7288","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2023:1335","https://osv.dev/RHSA-2023:1335","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2023:1437","https://osv.dev/RHSA-2023:1437","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2023:1439","https://osv.dev/RHSA-2023:1439","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2023:1440","https://osv.dev/RHSA-2023:1440","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2023:1441","https://osv.dev/RHSA-2023:1441","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2024:5136","https://osv.dev/RHSA-2024:5136","openssl","3.1.2","","0","1","0","1","2025A1763769600"
"RHSA-2025:11066","https://osv.dev/RHSA-2025:11066","glibc","2.34-210","","0","1","0","1","2025A1763769600"
"RLSA-2025:21255","https://osv.dev/RLSA-2025:21255","openssl","3.6.0","","0","1","0","1","2025A1763683200"
"RLSA-2025:21255","https://osv.dev/RLSA-2025:21255","openssl","3.1.2","","0","1","0","1","2025A1763683200"
"RLSA-2025:1330","https://osv.dev/RLSA-2025:1330","openssl","3.6.0","","0","1","0","1","2025A1759968000"
"RLSA-2025:1330","https://osv.dev/RLSA-2025:1330","openssl","3.1.2","","0","1","0","1","2025A1759968000"
"RLSA-2025:11066","https://osv.dev/RLSA-2025:11066","glibc","2.34-210","","0","1","0","1","2025A1759881600"
"MINI-4x56-859r-prjq","https://osv.dev/MINI-4x56-859r-prjq","openssl","3.1.2","","0","1","0","1","2025A1759536000"
"MINI-547w-mfp7-933m","https://osv.dev/MINI-547w-mfp7-933m","openssl","3.1.2","","0","1","0","1","2025A1759536000"
"MINI-8ccc-42j9-wq95","https://osv.dev/MINI-8ccc-42j9-wq95","openssl","3.1.2","","0","1","0","1","2025A1759536000"
"RLSA-2025:13240","https://osv.dev/RLSA-2025:13240","glibc","2.34-210","","0","1","0","1","2025A1759449600"
"DSA-6015-1","https://osv.dev/DSA-6015-1","openssl","3.1.2","","0","1","0","1","2025A1759276800"
"MINI-fg85-78mg-4566","https://osv.dev/MINI-fg85-78mg-4566","openssl","3.1.2","","0","1","0","1","2025A1751414400"
"MINI-697q-w5vg-r6cr","https://osv.dev/MINI-697q-w5vg-r6cr","openssl","3.1.2","","0","1","0","1","2025A1748476800"
"MINI-j384-f4q6-cfjg","https://osv.dev/MINI-j384-f4q6-cfjg","openssl","3.1.2","","0","1","0","1","2025A1748476800"
"MINI-xxrx-crr8-74g3","https://osv.dev/MINI-xxrx-crr8-74g3","openssl","3.1.2","","0","1","0","1","2025A1748476800"
"DSA-5514-1","https://osv.dev/DSA-5514-1","glibc","2.34-210","","0","1","0","1","2025A1748217600"
"DSA-5611-1","https://osv.dev/DSA-5611-1","glibc","2.34-210","","0","1","0","1","2025A1748217600"
"DSA-5673-1","https://osv.dev/DSA-5673-1","glibc","2.34-210","","0","1","0","1","2025A1748217600"
"DSA-5678-1","https://osv.dev/DSA-5678-1","glibc","2.34-210","","0","1","0","1","2025A1748217600"
"openSUSE-SU-2024:11850-1","https://osv.dev/openSUSE-SU-2024:11850-1","glibc","2.34-210","","0","1","0","1","2025A1746576000"
"SUSE-SU-2025:0582-1","https://osv.dev/SUSE-SU-2025:0582-1","glibc","2.34-210","","0","1","0","1","2025A1746144000"
"DEBIAN-CVE-2025-69421","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2025-69421","openssl","3.6.0","","0","1","0","1","2025A0000069421"
"UBUNTU-CVE-2025-69421","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2025-69421","openssl","3.6.0","","0","1","0","1","2025A0000069421"
"ALPINE-CVE-2025-69421","https://nvd.nist.gov/vuln/detail/ALPINE-CVE-2025-69421","openssl","3.1.2","","0","1","0","1","2025A0000069421"
"BELL-CVE-2025-69421","https://nvd.nist.gov/vuln/detail/BELL-CVE-2025-69421","openssl","3.1.2","","0","1","0","1","2025A0000069421"
"DEBIAN-CVE-2025-69421","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2025-69421","openssl","3.1.2","","0","1","0","1","2025A0000069421"
"UBUNTU-CVE-2025-69421","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2025-69421","openssl","3.1.2","","0","1","0","1","2025A0000069421"
"CVE-2025-69421","https://nvd.nist.gov/vuln/detail/CVE-2025-69421","openssl","3.6.0","7.5","1","0","1","2","2025A0000069421"
"DEBIAN-CVE-2025-69420","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2025-69420","openssl","3.6.0","","0","1","0","1","2025A0000069420"
"UBUNTU-CVE-2025-69420","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2025-69420","openssl","3.6.0","","0","1","0","1","2025A0000069420"
"ALPINE-CVE-2025-69420","https://nvd.nist.gov/vuln/detail/ALPINE-CVE-2025-69420","openssl","3.1.2","","0","1","0","1","2025A0000069420"
"BELL-CVE-2025-69420","https://nvd.nist.gov/vuln/detail/BELL-CVE-2025-69420","openssl","3.1.2","","0","1","0","1","2025A0000069420"
"DEBIAN-CVE-2025-69420","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2025-69420","openssl","3.1.2","","0","1","0","1","2025A0000069420"
"UBUNTU-CVE-2025-69420","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2025-69420","openssl","3.1.2","","0","1","0","1","2025A0000069420"
